BRI_WILTY_EP69_truth_4,Truth
BRI_WILTY_EP57_truth_31,truth
SJ_WILTY_EP71_lie_9,deception
YW_WILTY_EP70_truth14,truth
LS_WILTY_EP73_ true1,truth 
BRI_WILTY_EP68_lie_10,Deception
BRI_WILTY_EP63_truth_22,Truth
BRI_WILTY_EP58_truth_14,truth
LS_WILTY_EP76_true13,truth
SJ_WILTY_EP71_true_1,truth
BRI_WILTY_EP69_truth_5,Truth
BRI_WILTY_EP57_truth_14,truth
BRI_WILTY_EP65_truth_4,Truth
BRI_WILTY_EP65_truth_14,Truth
BRI_WILTY_EP58_lie_24,deception
BRI_WILTY_EP66_lie_12,Deception
BRI_WILTY_EP61_lie_32,deception
BRI_WILTY_EP61_truth_10,truth
BRI_WILTY_EP61_truth_19,truth
BRI_WILTY_EP67_lie_3,Deception
BRI_WILTY_EP64_truth_18,Truth
BRI_WILTY_EP59_lie_10,deception
LS_WILTY_EP75_lie1,lie
SJ_WILTY_EP71_true_11,truth
BRI_WILTY_EP63_truth_17,Truth
BRI_WILTY_EP59_lie_11,deception
BRI_WILTY_EP66_truth_1,Truth
SJ_WILTY_EP71_true_30,truth
BRI_WILTY_EP57_lie_16,deception
LS_WILTY_EP73_ lie4,lie
BRI_WILTY_EP66_truth_7,Truth
BRI_WILTY_EP62_truth_21,Truth
LS_WILTY_EP75_lie4,lie
LS_WILTY_EP73_ lie1,lie
BRI_WILTY_EP58_lie_31,deception
BRI_WILTY_EP68_lie_5,Deception
BRI_WILTY_EP64_lie_11,Deception
BRI_WILTY_EP68_lie_6,Deception
BRI_WILTY_EP58_lie_28,deception
BRI_WILTY_EP64_truth_16,Truth
LS_WILTY_EP14_lie11,deception
BRI_WILTY_EP65_lie_17,Deception
BRI_WILTY_EP58_truth_7,truth
BRI_WILTY_EP61_truth_11,truth
BRI_WILTY_EP65_truth_1,Truth
BRI_WILTY_EP57_lie_23,deception
BRI_WILTY_EP62_truth_31,Truth
BRI_WILTY_EP68_lie_3,Deception
SJ_WILTY_EP71_lie_18,truth
BRI_WILTY_EP62_lie_27,Deception
BRI_WILTY_EP61_lie_26,deception
BRI_WILTY_EP67_lie_13,Deception
BRI_WILTY_EP66_truth_8,Truth
BRI_WILTY_EP65_lie_11,Deception
BRI_WILTY_EP60_lie_16,deception
LS_WILTY_EP75_lie2,lie
BRI_WILTY_EP61_truth_17,truth
BRI_WILTY_EP63_truth_5,Truth
BRI_WILTY_EP66_truth_19,Truth
BRI_WILTY_EP61_truth_20,truth
LS_WILTY_EP72_true1,truth 
BRI_WILTY_EP58_truth_20,truth
LS_WILTY_EP76_true12,truth
YW_WILTY_EP70_truth12,truth
LS_WILTY_EP73_ lie3,lie
BRI_WILTY_EP66_truth_5,Truth
BRI_WILTY_EP58_lie_15,deception
LS_WILTY_EP72_true9,truth 
BRI_WILTY_EP62_lie_25,Deception
BRI_WILTY_EP58_truth_29,truth
BRI_WILTY_EP67_lie_5,Deception
LS_WILTY_EP73_ lie8,lie
BRI_WILTY_EP68_truth_14,Truth
BRI_WILTY_EP62_truth_13,Truth
BRI_WILTY_EP69_truth_25,Truth
BRI_WILTY_EP65_lie_9,Deception
BRI_WILTY_EP63_truth_13,Truth
BRI_WILTY_EP68_lie_21,Deception
BRI_WILTY_EP58_lie_19,deception
SJ_WILTY_EP71_true_19,truth
SJ_WILTY_EP71_true_27,truth
BRI_WILTY_EP57_truth_29,truth
BRI_WILTY_EP68_truth_4,Truth
BRI_WILTY_EP61_truth_16,truth
BRI_WILTY_EP59_truth_6,truth
LS_WILTY_EP72_lie14,lie
BRI_WILTY_EP57_truth_2,truth
BRI_WILTY_EP64_truth_2,Truth
LS_WILTY_EP72_lie12,lie
YW_WILTY_EP70_truth16,truth
BRI_WILTY_EP58_truth_10,truth
BRI_WILTY_EP69_truth_6,Truth
BRI_WILTY_EP60_truth_5,truth
LS_WILTY_EP72_true2,truth 
BRI_WILTY_EP57_lie_11,deception
SJ_WILTY_EP71_lie_2,deception
BRI_WILTY_EP60_lie_8,deception
LS_WILTY_EP72_lie7,lie
BRI_WILTY_EP59_truth_9,truth
BRI_WILTY_EP66_truth_6,Truth
BRI_WILTY_EP69_lie_9,Deception
LS_WILTY_EP73_ lie2,lie
LS_WILTY_EP73_ true12,truth 
BRI_WILTY_EP59_deception_24,deception
BRI_WILTY_EP64_truth_20,Truth
BRI_WILTY_EP58_lie_27,deception
BRI_WILTY_EP58_lie_26,deception
BRI_WILTY_EP65_truth_2,Truth
BRI_WILTY_EP66_truth_15,Truth
BRI_WILTY_EP67_lie_10,Deception
BRI_WILTY_EP61_lie_36,Deception
BRI_WILTY_EP63_truth_26,Truth
BRI_WILTY_EP68_truth_13,Truth
BRI_WILTY_EP61_lie_37,Deception
SJ_WILTY_EP71_lie_10,deception
BRI_WILTY_EP59_lie_13,deception
LS_WILTY_EP76_true4,truth
BRI_WILTY_EP67_truth_9,Truth
BRI_WILTY_EP65_truth_13,Truth
SJ_WILTY_EP71_true_17,truth
LS_WILTY_EP73_ true6,truth 
BRI_WILTY_EP59_lie_16,deception
BRI_WILTY_EP68_truth_7,Truth
BRI_WILTY_EP57_truth_30,truth
BRI_WILTY_EP66_truth_16,Truth
BRI_WILTY_EP65_lie_18,Deception
BRI_WILTY_EP69_lie_18,Deception
LS_WILTY_EP76_lie14,lie
BRI_WILTY_EP62_truth_11,Truth
LS_WILTY_EP73_ true8,truth 
BRI_WILTY_EP66_truth_17,Truth
BRI_WILTY_EP69_lie_3,Deception
LS_WILTY_EP75_true1,truth
BRI_WILTY_EP59_truth_18,truth
BRI_WILTY_EP69_lie_8,Deception
BRI_WILTY_EP59_truth_3,truth
LS_WILTY_EP76_true11,truth
BRI_WILTY_EP65_truth_5,Truth
SJ_WILTY_EP71_true_31,truth
SJ_WILTY_EP71_lie_15,deception
BRI_WILTY_EP61_lie_7,deception
LS_WILTY_EP76_true7,truth 
BRI_WILTY_EP63_truth_23,Truth
BRI_WILTY_EP67_lie_12,Deception
BRI_WILTY_EP59_truth_19,truth
BRI_WILTY_EP60_lie_23,deception
LS_WILTY_EP72_lie16,lie
LS_WILTY_EP73_ true5,truth 
BRI_WILTY_EP62_lie_28,Deception
LS_WILTY_EP73_ true10,truth 
BRI_WILTY_EP67_truth_7,Truth
BRI_WILTY_EP57_truth_9,truth
LS_WILTY_EP72_lie10,lie
SJ_WILTY_EP71_lie_14,deception
BRI_WILTY_EP64_truth_12,Truth
BRI_WILTY_EP68_lie_1,Deception
BRI_WILTY_EP58_truth_12,truth
BRI_WILTY_EP61_truth_33,Truth
BRI_WILTY_EP69_truth_22,Truth
BRI_WILTY_EP59_truth_8,truth
BRI_WILTY_EP62_lie_18,Deception
LS_WILTY_EP75_lie9,lie
SJ_WILTY_EP71_true_21,truth
